chrom1	start1	stop1	chrom2	start2	stop2	pair_name	Z	strand1	strand2	CA	CB	IAB
chr2	63926225	63926589	chr2	64088247	64088679	28896_28898	3.44436807230879	.	.	54	84	6
chr3	194403113	194403825	chr3	194980308	194981348	39198_39215	2.58410958945029	.	.	305	303	15
chr3	187037399	187037846	chr3	187432060	187432557	39056_39061	2.61791395636363	.	.	267	116	9
chr3	187037399	187037846	chr3	187396643	187397771	39056_39060	4.20350077673775	.	.	267	271	32
chr10	76871886	76872098	chr10	76990261	76990633	6831_6836	3.1749030653779	.	.	47	50	4
chr4	27050601	27050846	chr4	27320422	27320703	39834_39838	4.33550010195315	.	.	115	51	10
chr6	111332846	111333317	chr6	111531288	111531905	47599_47601	3.28856446318414	.	.	99	190	11
chr16	56075732	56076058	chr16	56352146	56352698	20599_20603	2.75659614476509	.	.	61	122	5
chr16	56075732	56076058	chr16	56236895	56237349	20599_20601	2.69441709137426	.	.	61	69	4
chr4	41282975	41283576	chr4	41663450	41663924	40035_40037	2.29390075267484	.	.	159	121	6
chr1	90098149	90098840	chr1	90228326	90229060	2377_2386	3.80205296751589	.	.	172	255	23
chr1	90098149	90098840	chr1	90146701	90146956	2377_2381	2.22663132431824	.	.	172	15	3
chr1	152843795	152844258	chr1	152898352	152899017	3201_3205	4.0813313862273	.	.	159	191	25
chr1	152843795	152844258	chr1	152896768	152896913	3201_3204	3.52925262952932	.	.	159	42	9
chr2	36198219	36198679	chr2	36586130	36586527	28263_28269	2.39413235795017	.	.	69	63	3
chr1	12467446	12467827	chr1	12679458	12680448	414_417	2.23064595060176	.	.	34	215	4
chr5	134793234	134793431	chr5	134887392	134887935	44143_44146	2.04473325510334	.	.	42	151	4
chrX	149940615	149941085	chrX	150250711	150251310	58221_58223	3.01579579329736	.	.	155	185	11
chrX	149940615	149941085	chrX	150172656	150172886	58221_58222	2.97532640673413	.	.	155	23	4
chr3	160992462	160992829	chr3	161141509	161142112	38591_38595	2.50694400360923	.	.	114	132	7
chr3	160992462	160992829	chr3	161126746	161127175	38591_38594	3.40916691262655	.	.	114	69	8
chr20	8112515	8113145	chr20	8286044	8286470	32467_32468	3.72392186856428	.	.	164	72	11
chr11	34388087	34388513	chr11	34514325	34514967	8821_8825	4.11404628595488	.	.	57	153	12
chr11	34388087	34388513	chr11	34514154	34514297	8821_8824	4.26539062425963	.	.	57	132	12
chr10	116310389	116310841	chr10	116463377	116463770	7766_7768	2.1295856203448	.	.	86	47	3
chr2	46884101	46884528	chr2	47003805	47004267	28577_28579	3.58741752876396	.	.	81	122	10
chr1	62641187	62641677	chr1	62872976	62873415	1986_1990	4.44826208090403	.	.	81	105	13
chr4	40738963	40739746	chr4	40918924	40919247	40014_40022	2.55941343969465	.	.	190	41	5
chr10	31997941	31998394	chr10	32059239	32059710	6104_6107	2.36853258372516	.	.	100	93	6
chr7	97831742	97832311	chr7	97880552	97880827	50440_50444	2.22758652107371	.	.	60	43	3
chr7	97831742	97832311	chr7	97880126	97880409	50440_50443	2.17947057196182	.	.	60	45	3
chr19	2236125	2236874	chr19	2273693	2274135	25448_25451	2.34961282388291	.	.	267	157	13
chr19	2236125	2236874	chr19	2275123	2275391	25448_25452	2.21766494685918	.	.	267	179	13
chr12	76210723	76210947	chr12	76425170	76425609	12743_12749	2.59826662084161	.	.	21	136	3
chr14	55556290	55556637	chr14	55627538	55628057	16197_16202	3.60822363412235	.	.	102	113	12
chr20	5106971	5107674	chr20	5172678	5173495	32412_32413	3.60233900101046	.	.	188	204	22
chr6	4857093	4857298	chr6	4936361	4936569	45372_45374	1.94527857806533	.	.	27	137	3
chrX	12968998	12969470	chrX	12993217	12993360	56734_56738	1.99424020180473	.	.	169	99	7
chr3	156391673	156392536	chr3	156799289	156799995	38497_38506	2.80529073009372	.	.	328	311	18
chr2	241453210	241453755	chr2	241673307	241673532	32159_32168	2.77219570783907	.	.	172	25	4
chr7	22599554	22600061	chr7	22765878	22766347	49232_49236	3.533653203582	.	.	270	190	21
chr7	22599554	22600061	chr7	22768130	22768386	49232_49237	2.9400200085131	.	.	270	94	11
chr4	173946208	173946672	chr4	174178809	174179343	41862_41867	3.46638077813747	.	.	104	188	12
chr1	145524726	145525141	chr1	145589179	145589924	3013_3019	2.58135571011494	.	.	29	117	4
chr1	145524726	145525141	chr1	145588499	145588998	3013_3018	2.81710700906008	.	.	29	93	4
chr18	9073514	9074119	chr18	9147583	9148384	24221_24227	2.18320088445329	.	.	219	177	11
chr6	97345583	97346140	chr6	97501616	97502107	47349_47351	2.67477369648246	.	.	173	98	8
chr9	72586835	72587272	chr9	72725921	72726239	54988_54989	3.04999596963348	.	.	92	69	6
chr15	84240833	84241202	chr15	84703612	84704710	19064_19081	2.47696216917857	.	.	60	189	5
chr6	75976330	75976859	chr6	76236143	76236757	47086_47090	2.8039649394637	.	.	93	190	8
chr5	114433508	114434310	chr5	114582097	114582551	43723_43725	2.42114490193215	.	.	115	142	7
chr2	160966201	160967085	chr2	161067130	161067504	30514_30516	4.03944736087348	.	.	192	99	18
chr1	44228984	44229705	chr1	44396241	44396419	1569_1574	2.61185702608364	.	.	201	23	4
chr1	44228984	44229705	chr1	44399873	44400815	1569_1575	3.73655475092635	.	.	201	191	20
chr1	207257956	207258490	chr1	207672661	207673378	4576_4588	2.32359806129793	.	.	72	183	5
chr3	15309358	15309908	chr3	15446766	15447399	35855_35869	1.99774163129658	.	.	249	126	8
chr19	39034819	39035557	chr19	39125265	39125639	26680_26688	2.68190697517271	.	.	149	90	8
chr7	130666906	130667422	chr7	130724998	130725629	51124_51129	2.63953199695156	.	.	75	213	9
chr12	55387649	55387936	chr12	55466715	55467201	12338_12342	4.37908863047006	.	.	214	275	39
chr12	55387649	55387936	chr12	55465962	55466188	12338_12341	4.6639436902321	.	.	214	219	40
chr12	55387649	55387936	chr12	55462288	55462499	12338_12340	3.4499319766537	.	.	214	44	10
chr12	92896282	92897053	chr12	92963693	92964679	12971_12975	1.88884023780057	.	.	143	353	11
chr3	52035500	52036080	chr3	52178240	52178703	36700_36710	3.77898295695249	.	.	275	198	25
chr15	42066649	42066973	chr15	42103510	42104042	17881_17882	3.57638188389144	.	.	164	166	19
chr1	144917977	144918467	chr1	145058712	145059461	2994_3000	2.78434344189468	.	.	138	374	15
chr1	9844568	9845028	chr1	9927130	9928123	307_309	4.06753808810465	.	.	138	259	26
chr19	45595983	45596640	chr19	45634329	45634592	26993_26996	2.64548560016795	.	.	73	23	3
chr5	168133646	168133889	chr5	168729401	168729900	44863_44873	2.88506485062455	.	.	37	72	3
chr10	124058248	124058742	chr10	124194601	124195192	7910_7912	4.11981800028684	.	.	137	146	18
chr16	85854764	85855564	chr16	86021142	86022109	21337_21356	2.47276673365276	.	.	433	404	23
chr16	85854764	85855564	chr16	86020864	86021071	21337_21355	2.4866917336511	.	.	433	332	21
chr16	85854764	85855564	chr16	86020577	86020748	21337_21354	2.62685845959145	.	.	433	289	21
chr1	97061886	97062223	chr1	97310993	97311409	2524_2525	3.83703419394655	.	.	19	45	3
chr18	33597571	33598126	chr18	33864538	33865091	24596_24603	2.44917671889383	.	.	169	152	8
chr10	121509954	121510618	chr10	121618669	121619639	7877_7878	3.51710338901707	.	.	136	146	14
chr2	110303234	110303412	chr2	110420460	110420875	29780_29784	3.29078735446499	.	.	178	47	8
chr12	38532282	38532884	chr12	38709941	38710483	11854_11856	1.98893582142513	.	.	91	54	3
chr7	21295897	21296572	chr7	21547206	21547557	49184_49196	1.93611130159464	.	.	195	54	4
chr3	112046021	112046682	chr3	112238199	112238828	37529_37534	2.95094711922506	.	.	244	226	16
chr5	446994	447331	chr5	473336	473566	42077_42079	2.47075458272454	.	.	51	38	3
chr5	446994	447331	chr5	472737	472934	42077_42078	2.61378741836979	.	.	51	33	3
chr20	1781518	1781695	chr20	2153011	2153564	32291_32302	1.96233741502176	.	.	88	137	4
chr3	107872120	107872668	chr3	108125272	108125907	37480_37490	2.08610678066023	.	.	151	184	7
chr8	69489557	69490047	chr8	70533890	70534342	52813_52820	2.68372420162835	.	.	71	86	4
chr9	116353862	116354307	chr9	116417541	116418117	55839_55840	2.89218175592833	.	.	170	236	16
chr15	64044173	64044781	chr15	64183207	64183790	18392_18397	3.21145937248638	.	.	132	138	11
chr19	47539018	47539510	chr19	47628307	47628991	27091_27096	2.33772341275903	.	.	66	159	6
chr13	50243772	50244486	chr13	50421970	50422501	14876_14881	2.60766650331183	.	.	120	158	8
chr2	37641589	37642193	chr2	38059585	38060346	28301_28322	3.91101730715833	.	.	252	222	24
chr6	83041228	83041518	chr6	83299440	83299853	47149_47153	2.80170893972784	.	.	35	71	3
chr22	45664760	45665409	chr22	45831491	45831971	35404_35411	2.79356063332041	.	.	181	108	9
chr22	45664760	45665409	chr22	45949518	45950050	35404_35414	2.22161311238691	.	.	181	72	5
chr17	74462101	74462764	chr17	74500327	74500485	23761_23764	2.47535218960937	.	.	214	37	6
chr1	182570393	182570965	chr1	182751395	182751969	4048_4055	4.68907226548131	.	.	225	243	38
chr1	182570393	182570965	chr1	182753721	182754118	4048_4056	3.58120763392379	.	.	225	223	21
chr6	52285111	52285268	chr6	52528948	52529123	46810_46825	2.3907652932901	.	.	69	291	7
chr6	52285111	52285268	chr6	52528454	52528906	46810_46824	2.52017098669371	.	.	69	255	7
chr6	52285111	52285268	chr6	52527993	52528369	46810_46823	2.56699341917209	.	.	69	243	7
chr19	531934	532256	chr19	571206	571362	25317_25320	3.1792713796517	.	.	51	35	4
chr19	531934	532256	chr19	571555	571695	25317_25321	3.04239041299631	.	.	51	40	4
chr17	73500425	73500693	chr17	73520767	73521749	23693_23696	1.99159204193074	.	.	45	68	3
chr6	150740180	150740466	chr6	151136193	151136729	48359_48367	3.35334338477901	.	.	211	187	15
chr2	45870543	45871399	chr2	46163423	46163988	28534_28550	4.19264578020122	.	.	321	221	32
chr16	57610215	57610720	chr16	57754233	57754477	20661_20667	3.22695458855493	.	.	142	38	6
chr2	101223352	101223752	chr2	101601053	101601725	29623_29628	3.04826153347436	.	.	95	162	8
chr12	99437059	99437658	chr12	100161380	100161961	13174_13185	2.47110572213721	.	.	99	43	3
chr1	117396990	117397310	chr1	117477498	117477819	2922_2924	3.22397264589135	.	.	29	37	3
chr1	117396990	117397310	chr1	117424335	117424770	2922_2923	3.32892739254559	.	.	29	29	3
chr17	35062592	35062958	chr17	35111916	35112173	22482_22483	3.30415745113323	.	.	58	28	4
chr19	39612754	39613073	chr19	39677943	39678291	26719_26720	2.39466707913364	.	.	148	43	5
chr2	173892097	173892772	chr2	174075242	174075738	30766_30770	3.87539775262973	.	.	186	148	18
chr3	41935455	41936037	chr3	42270228	42270698	36334_36354	2.16927584758124	.	.	91	161	5
chr3	41935455	41936037	chr3	42271336	42271688	36334_36355	1.98692558772863	.	.	91	195	5
chr15	67239693	67239980	chr15	67473802	67474021	18532_18546	1.92953722444744	.	.	335	48	5
chr13	102594402	102594754	chr13	103109572	103110150	15432_15437	2.98270179990087	.	.	60	110	5
chr17	40729706	40730150	chr17	40770324	40771166	22707_22713	2.27218756147567	.	.	159	61	6
chr17	40729706	40730150	chr17	40831810	40832075	22707_22716	2.19604808161418	.	.	159	109	7
chr1	91976990	91977364	chr1	92348946	92349355	2420_2435	2.5514640476425	.	.	82	79	4
chr1	91976990	91977364	chr1	92393374	92393623	2420_2439	3.48551193368075	.	.	82	151	9
chr1	91976990	91977364	chr1	92392873	92393167	2420_2438	3.42685308781897	.	.	82	127	8
chr2	20646538	20646678	chr2	20835549	20835992	27905_27912	2.20467911042222	.	.	55	131	4
chr8	70575948	70576504	chr8	70662980	70663278	52822_52825	2.26399747388737	.	.	155	18	3
chr1	162824054	162824412	chr1	163144586	163144929	3650_3654	3.66632609958039	.	.	39	78	5
chr1	162824054	162824412	chr1	163285428	163285975	3650_3655	2.68106029706838	.	.	39	84	3
chr20	52238381	52238549	chr20	52277448	52277789	33534_33540	2.07033762128202	.	.	35	84	3
chr11	61245090	61245509	chr11	61284207	61284759	9252_9254	3.14167106723625	.	.	74	100	8
chr11	73966790	73967295	chr11	74032517	74032948	9833_9834	3.44203844347008	.	.	84	54	7
chr8	8923243	8923763	chr8	9007949	9008800	51790_51793	1.93740545489687	.	.	117	292	9
chr5	136995964	136996474	chr5	137078649	137079141	44171_44173	2.39152372367611	.	.	101	96	6
chr22	37442091	37442403	chr22	37594382	37595934	35035_35047	2.26568513611338	.	.	58	433	8
chr15	74674633	74675285	chr15	74730942	74731509	18754_18760	4.40496816621063	.	.	340	295	53
chr12	51663925	51664421	chr12	51734918	51735760	12188_12191	3.1193675246548	.	.	101	249	14
chr1	20088674	20089108	chr1	20137708	20138036	620_622	2.88821927172946	.	.	31	44	3
chr10	90694621	90695572	chr10	90973025	90973453	7089_7096	2.81685121308272	.	.	234	145	11
chr10	90694621	90695572	chr10	90746713	90747160	7089_7091	3.25921806108967	.	.	234	77	13
chr6	71019756	71020212	chr6	71078998	71079452	46999_47000	2.69751668444859	.	.	74	91	6
chr5	131399053	131399505	chr5	131512719	131513113	44005_44009	1.99164683165032	.	.	292	56	6
chr12	63497184	63497762	chr12	63670507	63670834	12525_12527	3.24872885441007	.	.	52	27	3
chr12	6542184	6542425	chr12	6571143	6571284	11231_11233	2.17649009322987	.	.	49	53	3
chr12	6542184	6542425	chr12	6574675	6575035	11231_11234	1.89457957046499	.	.	49	195	5
chr4	141664813	141665045	chr4	141772028	141772705	41362_41370	2.18665381856119	.	.	73	321	8
chr5	173846474	173847077	chr5	174220614	174221086	45042_45044	3.31431540429896	.	.	116	100	8
chr5	173846474	173847077	chr5	174362722	174363359	45042_45046	2.00036762279949	.	.	116	106	4
chr7	150756830	150757283	chr7	150807901	150808557	51530_51532	2.43003823426503	.	.	70	166	7
chr2	27357300	27357493	chr2	27414247	27414910	28082_28085	2.5402625897493	.	.	57	95	5
chr14	22788140	22788683	chr14	22843549	22844134	15697_15698	2.3388486276107	.	.	77	85	5
chr7	119575400	119575851	chr7	119912931	119913220	50908_50911	2.17482905458285	.	.	55	170	4
chr11	61665104	61665514	chr11	61875421	61875911	9271_9282	2.75027455553405	.	.	175	99	8
chr1	234634712	234635617	chr1	235246498	235247511	5187_5227	2.69135076141929	.	.	330	218	14
chr1	204415446	204415923	chr1	204463554	204463988	4470_4475	2.95377674133489	.	.	170	101	11
chr1	204415446	204415923	chr1	204464034	204464213	4470_4476	2.60305696271275	.	.	170	95	9
chr1	204415446	204415923	chr1	204472191	204473053	4470_4477	3.82115564295914	.	.	170	231	25
chr1	150045013	150045586	chr1	150141128	150141573	3075_3079	4.2957662287121	.	.	94	138	17
chr1	150045013	150045586	chr1	150137841	150138527	3075_3078	2.24544554095748	.	.	94	124	6
chr2	241172353	241172641	chr2	241377610	241378031	32157_32158	2.38013921338538	.	.	34	103	3
chr9	21813685	21814397	chr9	22238928	22239425	54633_54647	2.03472766724812	.	.	482	121	9
chr5	153847040	153847841	chr5	153989902	153990383	44648_44655	3.81968958231056	.	.	309	295	33
chr5	153847040	153847841	chr5	153955330	153955853	44648_44654	2.80701707204237	.	.	309	110	13
chr5	134801711	134802257	chr5	134887392	134887935	44145_44146	3.32762053442322	.	.	186	151	16
chr7	147962103	147962376	chr7	148182710	148182934	51438_51443	2.95926819097822	.	.	87	41	4
chr1	1051777	1051935	chr1	919394	919944	18_9	2.53451283852372	.	.	35	131	4
chr15	59271954	59272097	chr15	59430377	59430728	18256_18265	2.56486467750305	.	.	97	49	4
chr16	15859663	15860174	chr16	16288748	16289124	19936_19960	2.75867349137613	.	.	84	99	5
chr14	75774275	75774920	chr14	75954126	75954348	16812_16818	2.08056554409566	.	.	296	137	9
chr21	32470795	32471427	chr21	32552802	32553243	33957_33962	3.87687879512014	.	.	138	46	10
chr8	81524751	81525370	chr8	81595153	81595523	53011_53012	2.94737688142399	.	.	98	125	9
chr15	85258511	85259125	chr15	85291837	85292226	19093_19099	1.89972473225285	.	.	70	87	4
chr5	132361587	132361741	chr5	132387619	132387773	44057_44060	3.41048472966931	.	.	43	50	5
chr5	132361587	132361741	chr5	132388328	132388615	44057_44061	2.95534192613744	.	.	43	50	4
chr8	21771661	21771848	chr8	21924231	21924650	51969_51981	2.57703728399414	.	.	163	87	7
chr3	16926196	16926425	chr3	17073833	17074328	35909_35915	2.24726240646625	.	.	208	93	7
chr8	53333468	53333734	chr8	53409066	53409221	52495_52498	3.41406710026651	.	.	23	68	4
chr8	53333468	53333734	chr8	53408585	53409038	52495_52497	3.61306814602132	.	.	23	56	4
chr1	161162241	161162842	chr1	161351847	161352281	3593_3604	2.17480434648551	.	.	116	64	4
chr1	89948638	89949408	chr1	90064537	90064981	2369_2374	3.13835180327409	.	.	132	114	10
chr1	89948638	89949408	chr1	90066383	90066604	2369_2375	2.23397412840087	.	.	132	69	5
chr10	101605378	101606145	chr10	101844692	101844885	7403_7413	2.75376407415	.	.	149	17	3
chr10	101605378	101606145	chr10	101860305	101860694	7403_7414	2.62962075123937	.	.	149	79	6
chr1	94094896	94095534	chr1	94309876	94310162	2479_2493	1.89209643512478	.	.	204	79	5
chr1	94094896	94095534	chr1	94279222	94280005	2479_2492	4.3159443640052	.	.	204	330	35
chr6	34216583	34217342	chr6	34360361	34361065	46301_46305	2.24499865099552	.	.	243	161	10
chr14	39702313	39702490	chr14	39837575	39837876	15987_15989	2.24504270500968	.	.	69	50	3
chr9	125227033	125227709	chr9	125572426	125573055	55997_56000	2.04140042601869	.	.	93	182	5
chr4	177297184	177297606	chr4	177968494	177968822	41906_41914	2.88082249283679	.	.	129	58	5
chr8	94706234	94706856	chr8	94987211	94987846	53162_53172	4.29207257410061	.	.	98	205	18
chr14	94502853	94503306	chr14	94602949	94603486	17176_17180	4.11978201221893	.	.	157	138	20
chr1	33399088	33399825	chr1	33521291	33521476	1170_1180	3.87523655982211	.	.	136	67	11
chr1	33399088	33399825	chr1	33551824	33552350	1170_1183	2.62895311606299	.	.	136	99	7
chr3	44571497	44571807	chr3	44955348	44955734	36421_36432	1.97085709604664	.	.	58	117	3
chr13	114519828	114520268	chr13	114991967	114992540	15583_15597	3.14408880208951	.	.	83	216	9
chr2	75691690	75692153	chr2	75836018	75836743	29274_29278	2.29304047251881	.	.	126	190	8
chr9	110227804	110228184	chr9	111327887	111328464	55671_55681	2.31368740012111	.	.	78	119	4
chr4	175795156	175795486	chr4	176031050	176031489	41889_41891	3.25968073995052	.	.	64	42	4
chr1	165737776	165738310	chr1	165883093	165883996	3688_3693	1.93324995414151	.	.	62	215	5
chr11	75607629	75608447	chr11	75863801	75863945	9886_9889	2.02691931358364	.	.	97	156	5
chr17	77763596	77764269	chr17	77890014	77890270	23900_23908	1.94959610764309	.	.	169	47	4
chr14	23734355	23734834	chr14	23768974	23769193	15752_15755	2.69208279515777	.	.	85	52	5
chr14	23734355	23734834	chr14	23770604	23771179	15752_15756	2.31867018312011	.	.	85	75	5
chr7	51230484	51230767	chr7	51434802	51435085	49875_49877	2.44843077301222	.	.	71	46	3
chr6	144384853	144385095	chr6	144416539	144416992	48230_48235	2.04714007729448	.	.	63	47	3
chr15	44955735	44956418	chr15	45003608	45003748	17965_17969	2.62060191225408	.	.	178	89	9
chr15	44955735	44956418	chr15	45003394	45003538	17965_17968	2.64356820691529	.	.	178	87	9
chr15	44955735	44956418	chr15	45002848	45003086	17965_17967	2.43474631116361	.	.	178	84	8
chr15	44955735	44956418	chr15	45002468	45002650	17965_17966	2.69907320364341	.	.	178	65	8
chr19	12202123	12202263	chr19	12251693	12252298	25959_25962	2.20395763152858	.	.	71	203	7
chr1	55681097	55681656	chr1	55742884	55743091	1867_1868	1.90400319085752	.	.	60	108	4
chr6	138912067	138912330	chr6	139086995	139087448	48129_48131	1.92478095050225	.	.	85	109	4
chr11	124831777	124832468	chr11	125218690	125218990	10858_10871	2.1815539611567	.	.	170	32	3
chr10	49866285	49866715	chr10	49909236	49909587	6296_6301	2.22653962475527	.	.	289	48	7
chr16	85524598	85525087	chr16	85644029	85644655	21316_21325	2.40118076362477	.	.	85	235	8
chr20	34582876	34583322	chr20	34727143	34727288	32965_32969	3.72143565764377	.	.	160	167	17
chr3	16643375	16643525	chr3	17274658	17275253	35903_35927	3.27436302636887	.	.	261	240	18
chr3	16643375	16643525	chr3	17274097	17274274	35903_35926	3.42162152164844	.	.	261	204	18
