chrom1	start1	stop1	chrom2	start2	stop2	pair_name	Z	strand1	strand2	CA	CB	IAB
chr21	26980497	26981221	chr21	27080890	27081091	17885_17886	2.42009235984045	.	.	63	18	7
chr4	27050536	27050740	chr4	27686226	27686462	20961_20963	2.41774963337024	.	.	30	8	2
chr22	22326731	22327047	chr22	23296912	23297167	18190_18218	2.24035755921905	.	.	20	96	5
chr8	18066481	18066736	chr8	18422387	18422715	27283_27285	3.11687680784178	.	.	27	23	5
chr10	117191851	117192005	chr10	118047487	118047675	4245_4248	3.81747932721937	.	.	8	7	2
chr2	95688117	95688380	chr2	95745767	95745977	15554_15558	2.86391529675401	.	.	36	18	7
chr5	172410734	172410963	chr5	172571882	172572241	23671_23676	2.290014901355	.	.	30	40	6
chr5	172410734	172410963	chr5	172571375	172571606	23671_23675	2.3633759731142	.	.	30	37	6
chr8	109902590	109903110	chr8	110337985	110338549	28148_28152	2.58381403077033	.	.	27	63	6
chr9	27333022	27333796	chr9	27535856	27536057	28742_28745	2.44193835818695	.	.	88	18	7
chr9	127536734	127537024	chr9	127615110	127615678	29508_29509	2.89952380651046	.	.	43	69	15
chrX	150320132	150320615	chrX	150849287	150849699	30672_30676	3.48244119855697	.	.	32	29	7
chr20	19883844	19884101	chr20	19975872	19976266	17233_17234	3.01332572430467	.	.	13	34	6
chr4	148671527	148671685	chr4	148700015	148700177	21850_21851	2.11519815542803	.	.	12	22	3
chr4	157090088	157090498	chr4	157889710	157889944	21931_21935	2.57716513900102	.	.	19	11	2
chr18	74118072	74118232	chr18	74332233	74332487	13454_13458	3.12190629765588	.	.	12	22	4
chr8	27323224	27323503	chr8	27449793	27450053	27392_27395	2.40567607592292	.	.	28	33	6
chr16	1350994	1351212	chr16	1413307	1413734	10488_10490	2.14116469416345	.	.	8	14	2
chr1	170658755	170658962	chr1	170898901	170899202	2095_2097	2.47421571053779	.	.	15	21	3
chr10	135252406	135252646	chr10	135422397	135422624	4402_4404	3.15974267506677	.	.	8	7	2
chr17	74723194	74723433	chr17	74835903	74836137	12698_12702	2.90979634780232	.	.	21	11	4
chr3	25574305	25574545	chr3	25635545	25635930	18944_18945	2.35193783575038	.	.	9	10	2
chr5	16791184	16791536	chr5	17189627	17189810	22256_22259	3.92304669025007	.	.	23	18	6
chr16	1478615	1478834	chr16	1614440	1614614	10492_10494	2.78592375772078	.	.	8	9	2
chr10	120966137	120966524	chr10	121176428	121176758	4284_4286	2.21696963959045	.	.	35	43	6
chr11	29454297	29454687	chr11	30164732	30164959	4757_4759	4.21604088190754	.	.	13	11	4
chr14	51244543	51244938	chr14	51327214	51327716	8718_8722	2.30856408962305	.	.	39	51	9
chr14	51244543	51244938	chr14	51326755	51326919	8718_8721	2.40716474957219	.	.	39	46	9
chr2	236845216	236845446	chr2	237089555	237089887	16912_16914	2.84363488473342	.	.	11	35	4
chr5	127548961	127549327	chr5	127834625	127834968	23096_23097	3.38495039387749	.	.	30	13	5
chr1	204400521	204400732	chr1	204472220	204472731	2469_2473	2.27926591715374	.	.	15	59	6
chr8	85538391	85538838	chr8	85944105	85944496	27898_27900	3.10962089749257	.	.	22	11	3
chr2	85648242	85648414	chr2	85779161	85779541	15500_15501	3.71039599088245	.	.	85	76	31
chr12	64219689	64220367	chr12	64649738	64650422	6872_6875	3.21507719757137	.	.	20	44	6
chr15	78251767	78252240	chr15	78533290	78533602	10176_10185	2.13194537019365	.	.	19	48	4
chr9	15277693	15278252	chr9	15416732	15417197	28663_28664	2.6372566339384	.	.	20	17	4
chr12	4530674	4531286	chr12	4636084	4636562	6094_6095	3.52457123808197	.	.	29	37	12
chr6	119654894	119655226	chr6	120063314	120063760	25140_25143	3.22179480947578	.	.	12	32	4
chr8	36948354	36948652	chr8	37010697	37011088	27491_27492	3.03259251973113	.	.	13	42	7
chr4	169435529	169435741	chr4	170414068	170414424	22010_22022	2.43334589766467	.	.	10	25	2
chr11	7533768	7534804	chr11	7570123	7570525	4522_4523	2.8708020106783	.	.	48	33	11
chr2	26539058	26539201	chr2	26692013	26692366	14854_14857	2.36231161931704	.	.	6	20	2
chr8	101156271	101156499	chr8	101552846	101553413	28031_28041	3.19641354420854	.	.	28	87	10
chr11	74991263	74991601	chr11	75095550	75095981	5386_5388	3.66670536889535	.	.	35	53	17
chr2	149684258	149684559	chr2	149846362	149847019	15977_15978	2.66554807029766	.	.	34	54	9
chr10	120958040	120958295	chr10	121176428	121176758	4282_4286	2.9409489512876	.	.	30	43	8
chr7	131373932	131374229	chr7	131734551	131734789	26874_26878	2.99331465344591	.	.	31	23	5
chr19	16177433	16177730	chr19	16293587	16293914	13907_13912	2.38586320773005	.	.	13	31	4
chr12	108957304	108957677	chr12	109011751	109012500	7361_7365	3.41850163649647	.	.	62	94	28
chr12	108957304	108957677	chr12	109011390	109011725	7361_7364	3.53841241599651	.	.	62	83	28
chr9	112945537	112945916	chr9	113188367	113188547	29310_29312	2.31612445484215	.	.	37	18	4
chr22	37474297	37474437	chr22	37595057	37595299	18442_18449	2.56126119196075	.	.	51	82	14
chr13	22199586	22199826	chr13	22852512	22852907	7756_7761	2.10551109962395	.	.	12	28	2
chr6	139446032	139446393	chr6	139685510	139686011	25365_25370	2.40600568196902	.	.	27	50	6
chr2	216814575	216815338	chr2	216887631	216888216	16650_16651	3.73179515011327	.	.	29	32	13
chr2	169204648	169204861	chr2	169615739	169616031	16149_16154	2.55744166063782	.	.	75	23	6
chr1	46912573	46912853	chr1	47013759	47013950	888_891	2.08024746389305	.	.	22	6	2
chr4	124311986	124312348	chr4	124581024	124581211	21688_21691	2.3618753873203	.	.	15	26	3
chr15	75135510	75135785	chr15	75193814	75194396	10116_10118	2.56353330180605	.	.	33	35	8
chr14	100906574	100906805	chr14	101119793	101119933	9347_9349	2.79554342333316	.	.	13	16	3
chr6	1596500	1597079	chr6	2750260	2750581	23816_23829	2.2691775019431	.	.	42	16	3
chr10	99223426	99223684	chr10	99313230	99313814	4000_4002	2.85900041571613	.	.	17	21	5
chr17	42610789	42611365	chr17	42749959	42750177	12151_12153	2.26391314596633	.	.	49	16	5
chr11	20418939	20419126	chr11	20614404	20614574	4708_4709	3.46536178819229	.	.	11	4	2
chr22	26276556	26276791	chr22	26726978	26727330	18276_18280	3.32368650275924	.	.	10	35	4
chr2	231766809	231767334	chr2	231851871	231852314	16840_16843	3.03102894595883	.	.	50	76	18
chr14	100539090	100539408	chr14	100574600	100574995	9333_9334	2.32153250002852	.	.	20	42	6
chr9	99619081	99619491	chr9	99871564	99871737	29172_29173	2.42648090779387	.	.	43	8	3
chr6	38201901	38202218	chr6	38461525	38462020	24420_24422	2.32191263474563	.	.	25	63	6
chr10	11155151	11155487	chr10	11208117	11208340	3101_3102	2.55107486494996	.	.	24	19	5
chr18	34965846	34966148	chr18	35056258	35056432	13114_13116	2.6488289956363	.	.	20	8	3
chr17	64251227	64251543	chr17	64563253	64563625	12512_12515	3.74692495905933	.	.	23	32	8
chr1	34925758	34926209	chr1	35063432	35063924	650_651	3.92872867809302	.	.	31	40	15
chr10	92848491	92848927	chr10	93011061	93011746	3887_3888	2.58419963443421	.	.	25	80	9
chr12	100628508	100628809	chr12	101062746	101063117	7243_7247	2.12130267624876	.	.	18	17	2
chr1	110750420	110750753	chr1	110855246	110855581	1489_1491	2.8425059221397	.	.	36	34	9
chr13	20558806	20559230	chr13	20737470	20737895	7736_7737	2.08062572587329	.	.	19	37	4
chr3	46256133	46256535	chr3	46414083	46414326	19185_19189	2.47512711887794	.	.	44	50	9
chr13	39625377	39625583	chr13	40186131	40186539	7948_7952	3.65036904461597	.	.	20	20	5
chr7	31023273	31023515	chr7	31162239	31162557	26018_26019	3.0219840076115	.	.	12	19	4
chr2	64276777	64277400	chr2	64553257	64553518	15251_15254	2.85212153070274	.	.	52	25	7
chr11	72193303	72193700	chr11	72284403	72284726	5330_5332	2.2163647196527	.	.	24	29	5
chr6	155498521	155498817	chr6	155569468	155570029	25533_25534	3.14790167932375	.	.	40	36	12
chr15	89901759	89902415	chr15	89954763	89955038	10320_10322	2.80290392734783	.	.	68	25	11
chr4	122383837	122384201	chr4	122577394	122577676	21666_21668	3.43777730880784	.	.	23	24	7
chr9	75722448	75722744	chr9	75798686	75799164	28951_28952	3.04218996556004	.	.	29	39	10
chr5	90397454	90398080	chr5	90680371	90681096	22807_22811	3.26435084667093	.	.	49	158	21
chr5	71690545	71691043	chr5	71819582	71820274	22618_22621	3.46689429370045	.	.	50	83	22
chr1	919489	919902	chr1	999245	999513	3_5	3.81319620028398	.	.	29	30	13
chr11	118069015	118069437	chr11	118161693	118161958	5792_5794	3.20544815894553	.	.	43	19	9
chr17	27451124	27451423	chr17	27472413	27472652	11824_11825	2.66442007376461	.	.	12	22	4
chr20	48227541	48228170	chr20	48462804	48463097	17643_17650	2.92044087325291	.	.	89	41	13
chr12	50360671	50361560	chr12	50464338	50464563	6628_6631	2.41219793141427	.	.	64	18	7
chr12	50360671	50361560	chr12	50449714	50450100	6628_6630	3.07527943881158	.	.	64	30	13
chr10	120959010	120959275	chr10	121204933	121205193	4283_4287	2.31697476694987	.	.	42	25	5
chr15	74665967	74666341	chr15	74782102	74782612	10097_10104	2.24246142665436	.	.	74	32	9
chr6	13195054	13195654	chr6	13332031	13332308	23976_23981	2.2491198640573	.	.	43	47	8
chr7	23610274	23610788	chr7	23751579	23751904	25914_25916	2.46541407855486	.	.	45	57	10
chr9	33081269	33081680	chr9	33170874	33171096	28769_28771	2.38482393784564	.	.	60	19	7
chr3	132450001	132450262	chr3	133103289	133103691	19980_19984	3.46533808082145	.	.	19	26	5
chr15	68155355	68156433	chr15	68447289	68447642	9994_9997	3.51952120580435	.	.	66	30	12
chr2	236674864	236675252	chr2	237089388	237089531	16909_16913	3.43297417712804	.	.	10	31	4
chr21	43237589	43237869	chr21	43537574	43537914	18033_18038	2.09119209352871	.	.	41	38	5
chr8	90701349	90701859	chr8	91522178	91522414	27923_27934	2.09901899318046	.	.	25	14	2
chr4	41694939	41695278	chr4	41890145	41890452	21052_21055	3.83326257946513	.	.	32	19	9
chr4	40978304	40978671	chr4	41214578	41215035	21044_21046	2.68761109737733	.	.	40	56	9
chr4	40978304	40978671	chr4	41216591	41216853	21044_21047	2.48561182753918	.	.	40	55	8
chr14	39576764	39577222	chr14	39895948	39896112	8657_8660	2.25654864776124	.	.	17	13	2
chr11	12621069	12621443	chr11	12915566	12915934	4605_4607	2.2930936781222	.	.	16	28	3
chr13	71859956	71860103	chr13	72453388	72453708	8174_8177	3.06952051200476	.	.	7	17	2
chr15	73533197	73533646	chr15	73557951	73558175	10073_10074	2.6075419319697	.	.	37	17	6
chr2	241453274	241453707	chr2	241673344	241673494	16966_16969	2.14046788556337	.	.	30	14	3
chr5	107596342	107596757	chr5	107681334	107681679	22925_22926	2.05941338709239	.	.	16	18	3
chr1	12184927	12185279	chr1	12268816	12269280	197_199	2.73004135238785	.	.	29	55	10
chr7	36527368	36527724	chr7	36710483	36710750	26078_26079	2.90425855404253	.	.	19	25	5
chr1	178511579	178512459	chr1	178971802	178972249	2194_2200	2.47080545802373	.	.	79	55	9
chr10	103362429	103363097	chr10	103539709	103539949	4083_4084	3.57887355601953	.	.	62	66	21
chr3	129995045	129995466	chr3	130257893	130258174	19957_19958	3.53108252127682	.	.	30	15	6
chr17	25563744	25564095	chr17	25928679	25929094	11784_11791	2.11006314331756	.	.	28	64	5
chr4	120550114	120550332	chr4	120970975	120971491	21649_21651	2.5108866269654	.	.	24	19	3
chr4	55837637	55837991	chr4	56602769	56603171	21149_21158	2.25143675374552	.	.	14	21	2
chr4	55837637	55837991	chr4	56187828	56188110	21149_21152	2.77205594790513	.	.	14	10	2
chr15	89577557	89577712	chr15	89720963	89721403	10313_10317	2.09180341878178	.	.	8	43	3
chr6	41336561	41337007	chr6	41649963	41650172	24461_24469	2.70953746012868	.	.	53	41	8
chr22	31952722	31952973	chr22	32029811	32030118	18354_18356	2.23906526014747	.	.	13	32	4
chr12	67082707	67082942	chr12	67254810	67255291	6909_6911	3.29569132485244	.	.	14	14	4
chr12	6981623	6981824	chr12	7000352	7000600	6141_6143	2.56627718353075	.	.	23	20	5
chr12	6981623	6981824	chr12	6999657	6999809	6141_6142	2.61441233373916	.	.	23	19	5
chr1	60442563	60442779	chr1	61230905	61231181	1039_1043	2.22477242521549	.	.	19	16	2
chr2	7343131	7343450	chr2	7812249	7812567	14645_14647	3.09556675791852	.	.	21	12	3
chr17	56381665	56381953	chr17	56524773	56525197	12392_12398	2.28325396793755	.	.	29	69	8
chr8	99182193	99182822	chr8	101138107	101138461	28011_28030	2.58315507761757	.	.	32	27	4
chr6	39345222	39345563	chr6	40880128	40880395	24439_24452	2.70187902498749	.	.	11	17	2
chr11	26003486	26003970	chr11	26155636	26155890	4732_4733	3.23343782624092	.	.	35	28	9
chr9	104221351	104221643	chr9	104292423	104292735	29235_29236	3.40070978342384	.	.	17	29	8
chr17	3586365	3586777	chr17	3635509	3635792	11528_11530	3.49016041764135	.	.	33	30	12
chr14	94609686	94609840	chr14	94647085	94647358	9271_9272	2.59365770253518	.	.	5	14	2
chr1	212244027	212244524	chr1	212464900	212465168	2615_2618	2.33948755240446	.	.	38	36	6
chr5	111546169	111546486	chr5	111755935	111756298	22962_22965	2.08273819475964	.	.	16	27	3
chr12	108964589	108964834	chr12	109011390	109011725	7362_7364	2.83637175358598	.	.	32	83	14
chr12	108964589	108964834	chr12	109011751	109012500	7362_7365	2.7167064339775	.	.	32	94	14
chr9	127534214	127534623	chr9	127615110	127615678	29507_29509	2.53396149964029	.	.	55	69	14
chr19	36373045	36373622	chr19	36422484	36423000	14125_14127	3.56015597670101	.	.	54	74	25
chr8	9617948	9618557	chr8	9686892	9687227	27213_27214	2.10077844832572	.	.	32	45	7
chr10	80424726	80425007	chr10	80955247	80955581	3748_3751	2.21855246965686	.	.	8	36	2
chr10	80424726	80425007	chr10	80956641	80956935	3748_3752	2.2192035786879	.	.	8	36	2
chr19	46367298	46367588	chr19	46386546	46386947	14348_14349	2.57847598880871	.	.	30	49	9
chr12	49752341	49753149	chr12	49907882	49908312	6610_6611	3.89513924653104	.	.	85	49	26
chrX	117737859	117738182	chrX	117941367	117941680	30437_30441	2.50406861517152	.	.	20	38	5
chr14	105669331	105669598	chr14	105818503	105818854	9418_9421	2.73817995678001	.	.	24	30	6
chr6	37451926	37452504	chr6	37659743	37660093	24404_24411	2.11873205891439	.	.	45	50	7
chr8	81402201	81402445	chr8	81492180	81492368	27874_27875	3.01322451600255	.	.	15	13	4
chr4	15233205	15233470	chr4	15459168	15459544	20871_20874	3.07585948171271	.	.	23	28	6
chr11	2554001	2554463	chr11	2913387	2913558	4455_4457	2.73125399179896	.	.	87	21	7
chr11	2554001	2554463	chr11	2909614	2909918	4455_4456	3.96084557047451	.	.	87	43	19
chr1	89551497	89551921	chr1	89920712	89921055	1273_1277	2.26799543645907	.	.	24	23	3
chr1	89551497	89551921	chr1	89823788	89824235	1273_1276	2.21497704582188	.	.	24	34	4
chr14	57022694	57023006	chr14	57533601	57533892	8796_8800	2.89546666573994	.	.	10	14	2
chr12	54730350	54730490	chr12	54754637	54754915	6730_6731	2.33570069893539	.	.	11	34	4
chr17	10199015	10199382	chr17	10517919	10518150	11675_11678	2.44291592831424	.	.	13	14	2
chr7	88176023	88176343	chr7	88464531	88464768	26425_26427	3.31580762726472	.	.	19	8	3
chr17	56354547	56354824	chr17	56524773	56525197	12391_12398	2.28882395333361	.	.	18	69	6
chr3	151789792	151790145	chr3	152189865	152190005	20217_20221	2.26705716967483	.	.	24	24	3
chr19	49894985	49895522	chr19	49946548	49947276	14456_14458	2.84157054513958	.	.	38	60	13
chr1	221915246	221915478	chr1	222340417	222340636	2720_2727	2.29980297011835	.	.	46	22	4
chr12	106620598	106621007	chr12	106676143	106676513	7322_7323	3.96424060941039	.	.	36	47	20
chr18	61558186	61558557	chr18	61603279	61603792	13390_13391	2.54670325425395	.	.	28	53	9
chr7	42980876	42981225	chr7	43300664	43301299	26143_26145	3.64136370837455	.	.	66	39	14
chr7	42980876	42981225	chr7	43148058	43148309	26143_26144	2.63558331207792	.	.	66	13	6
chr6	57132777	57133258	chr6	57181256	57182060	24677_24678	2.81542442081407	.	.	17	66	9
chr16	2737312	2737452	chr16	2771203	2771470	10516_10517	2.56930585018684	.	.	6	12	2
chr3	12180855	12181041	chr3	12217361	12217737	18792_18793	2.146870750803	.	.	42	24	6
chr13	59965676	59966214	chr13	60252387	60252630	8136_8137	3.51868242363758	.	.	17	20	5
chr1	167569285	167569760	chr1	167657120	167657598	2060_2063	2.90241232641708	.	.	44	52	13
chr1	167569285	167569760	chr1	167606565	167606867	2060_2061	2.54961021613884	.	.	44	15	6
chr19	18581176	18581335	chr19	18977404	18977605	13991_14003	2.32544044631576	.	.	15	16	2
chr12	85268354	85268730	chr12	85423302	85423625	7062_7063	3.78344679236888	.	.	28	20	9
chr3	101527993	101528372	chr3	101943064	101943354	19646_19652	3.91024200413371	.	.	42	72	16
chr7	100397131	100397372	chr7	100449532	100450380	26555_26557	2.2684390270434	.	.	16	55	6
chr20	42378377	42379152	chr20	42709273	42709860	17525_17530	3.77661527736093	.	.	95	97	28
chr16	71850671	71850848	chr16	71876233	71876384	11207_11208	2.12362685125463	.	.	13	9	2
chr5	160112633	160113253	chr5	160214330	160214554	23577_23578	2.14982020044663	.	.	32	24	5
chr1	55606259	55606698	chr1	55743186	55743565	995_997	3.23592917137693	.	.	37	44	12
chr16	77985755	77986001	chr16	78005223	78005870	11276_11277	2.51436314970314	.	.	25	63	9
chr14	30018118	30018395	chr14	30912653	30912923	8577_8583	2.6428677787744	.	.	11	18	2
chr4	8470484	8470898	chr4	8596122	8596459	20822_20824	2.5456012866178	.	.	24	23	5
chr5	10452817	10453310	chr5	10627794	10628299	22212_22216	2.21339105537555	.	.	53	35	7
chr13	69384952	69385097	chr13	69898386	69898526	8163_8164	4.08384285929416	.	.	5	8	2
chr5	121303029	121303206	chr5	121437418	121437698	23035_23037	2.5040503004166	.	.	12	18	3
chr6	52441471	52441674	chr6	52463096	52463325	24614_24616	2.62604625636702	.	.	25	11	4
chr1	197662165	197662448	chr1	197838010	197838364	2351_2352	2.39433068037894	.	.	14	36	4
chr1	7729592	7729850	chr1	7812672	7812824	94_95	2.29521800969285	.	.	21	19	4
chr1	7729592	7729850	chr1	7812944	7813235	94_96	2.5861210690975	.	.	21	22	5
chr17	72919542	72919934	chr17	72954051	72954323	12629_12630	2.74674183548213	.	.	31	39	9
chr16	4475428	4475568	chr16	4526358	4526550	10558_10559	2.63768220458658	.	.	10	15	3
chr15	45751022	45751252	chr15	45906444	45906693	9673_9676	3.09271354672065	.	.	100	41	17
chr8	132048956	132049103	chr8	132816420	132816877	28373_28376	3.28436396840671	.	.	40	39	8
chr3	152760778	152761138	chr3	153008926	153009193	20234_20237	2.2955007203369	.	.	47	23	5
chr8	22094736	22095202	chr8	22225360	22225575	27323_27325	2.17307438397186	.	.	32	26	5
chr4	166277181	166277354	chr4	166385947	166386294	21996_21997	2.16225595815464	.	.	4	31	2
chr11	32982167	32982527	chr11	33087196	33087566	4789_4790	3.14166749448179	.	.	19	21	6
chr2	56410720	56411025	chr2	57724668	57724956	15172_15176	2.53467520620065	.	.	16	14	2
chr14	21482655	21483411	chr14	21508260	21508608	8454_8455	3.22566063367786	.	.	52	34	14
chr12	117674348	117674617	chr12	118275065	118275333	7511_7515	3.27300958686573	.	.	9	24	3
chr8	123745842	123746295	chr8	124077887	124078185	28253_28259	2.08171445691965	.	.	28	22	3
chr8	123745842	123746295	chr8	124077579	124077863	28253_28258	2.17289846410111	.	.	28	20	3
chrX	73603506	73603717	chrX	73770027	73770415	30237_30239	3.10274607181085	.	.	22	24	6
chr1	205323414	205323717	chr1	205454647	205455038	2491_2494	2.47684006365247	.	.	27	73	9
chr8	101859297	101859702	chr8	101950658	101951246	28049_28053	3.40636388914884	.	.	54	34	15
chr12	11734160	11734683	chr12	12185819	12186690	6223_6232	3.3224581189847	.	.	53	93	15
chr8	39891557	39891830	chr8	40057131	40057562	27528_27529	3.04372811175167	.	.	34	37	9
chr10	90324785	90325254	chr10	90570081	90570365	3845_3850	2.85307391322812	.	.	39	30	7
chr8	124172768	124173030	chr8	124232837	124233161	28262_28263	2.37115223825401	.	.	29	19	5
chr6	135827848	135828183	chr6	136638192	136638579	25303_25310	2.92086922981545	.	.	29	20	4
chr3	38562807	38563226	chr3	38692741	38692988	19068_19069	2.9955029974786	.	.	22	16	5
chr9	79425197	79425716	chr9	79765723	79766139	28978_28981	2.56100957373171	.	.	40	17	4
chr7	86227742	86227918	chr7	86444277	86444688	26401_26404	2.11031086506177	.	.	11	39	3
chr9	108371301	108371684	chr9	108480813	108481083	29259_29261	3.38924420261702	.	.	19	37	9
chr5	169527385	169527740	chr5	169611402	169611545	23617_23619	3.42914173098042	.	.	31	25	10
chr15	62164183	62164455	chr15	62363955	62364217	9873_9874	3.21234315172027	.	.	11	21	4
